CostFunc,BatchSize,MaxIt,NPop,Beta,PC,Mu,BestSol1,BestSol2,BestSol3,BestSol4,BestSol5,AllCost,AvgCost,dist_to_known_params
logcosh_loss,32,500,70,1,2,0.5,"[1.06906139e-02 5.18385637e+01 9.27865069e-02 5.18655572e+01
 8.24775442e-02 1.18683745e-02 3.24189279e+01 4.00000000e+00]","[1.06906139e-02 5.19037812e+01 9.13175455e-02 5.19470444e+01
 8.24775442e-02 1.18683745e-02 3.17955479e+01 4.00000000e+00]","[1.06906139e-02 5.19515221e+01 9.46753347e-02 5.19424232e+01
 8.27405312e-02 1.15583853e-02 3.33792301e+01 4.00000000e+00]","[1.00375434e-02 5.27170638e+01 9.64808942e-02 5.28011639e+01
 7.53626519e-02 1.18683745e-02 3.03506702e+01 4.00000000e+00]","[1.06906139e-02 5.19515221e+01 9.13175455e-02 5.19734492e+01
 8.27405312e-02 1.18683745e-02 3.21811084e+01 4.00000000e+00]","[1.3949351113266377e-05, 1.40172665197803e-05, 1.4095251266763817e-05, 1.4144838888285957e-05, 1.4150307835248676e-05]",1.4071403124669023e-05,65.49558656572029
logcosh_loss,32,500,70,1,2,0.5,"[8.90021736e-03 6.36910637e+01 2.24530991e-01 5.74361615e+01
 9.48753907e-02 1.49633976e-02 3.25232775e+01 4.00000000e+00]","[8.90021736e-03 6.36910637e+01 2.35430979e-01 5.74361615e+01
 9.12940753e-02 1.49633976e-02 3.04862523e+01 4.00000000e+00]","[8.90021736e-03 6.36910637e+01 2.16682541e-01 5.74361615e+01
 9.48753907e-02 1.49633976e-02 3.29718789e+01 4.00000000e+00]","[8.90021736e-03 6.40403121e+01 2.44135091e-01 6.31451674e+01
 9.12940753e-02 1.49648131e-02 3.04862523e+01 4.00000000e+00]","[8.90021736e-03 6.36614730e+01 2.08616651e-01 6.28890506e+01
 9.48753907e-02 1.52626112e-02 3.29835601e+01 4.00000000e+00]","[2.8789343752089275e-05, 2.8845753152032442e-05, 2.948033070381974e-05, 3.4544748602677826e-05, 3.485175511587763e-05]",3.130238626529938e-05,65.73247005249131
logcosh_loss,32,500,70,1,2,0.5,"[8.62533353e-03 6.76798827e+01 2.31609290e-01 9.05857454e+01
 1.33257309e-01 1.66649343e-02 4.63546982e+01 4.00000000e+00]","[8.38831350e-03 6.78542343e+01 1.98614946e-01 6.64916757e+01
 1.37641066e-01 1.66649343e-02 5.05370512e+01 4.00000000e+00]","[8.38831350e-03 6.70327575e+01 1.80486629e-01 6.53492826e+01
 1.38471678e-01 1.66649343e-02 5.28738406e+01 4.00000000e+00]","[8.38831350e-03 6.80500566e+01 1.98614946e-01 6.58239564e+01
 1.33257309e-01 1.66649343e-02 4.82834692e+01 4.00000000e+00]","[8.62533353e-03 6.76798827e+01 4.78500402e-01 9.06438098e+01
 1.33257309e-01 1.66649343e-02 4.63546982e+01 4.00000000e+00]","[6.41549320753204e-05, 6.422332587846894e-05, 6.427688635301723e-05, 6.462884328521533e-05, 6.463432738556578e-05]",6.438366299551753e-05,66.04747893636771
logcosh_loss,32,500,70,1,2,0.5,"[8.56210516e-03 6.85121246e+01 5.98571008e-01 8.58477397e+01
 1.15676017e-01 1.60685649e-02 3.94067628e+01 4.00000000e+00]","[8.43279017e-03 6.85068311e+01 4.22803401e-01 8.85473460e+01
 1.15676017e-01 1.60685649e-02 4.00741758e+01 4.00000000e+00]","[8.43279017e-03 6.85121246e+01 5.84364429e-01 8.85473460e+01
 1.15676017e-01 1.60685649e-02 4.00741758e+01 4.00000000e+00]","[8.43279017e-03 6.84533548e+01 5.00000000e-01 8.98791770e+01
 1.15676017e-01 1.72224032e-02 3.82075582e+01 4.00000000e+00]","[8.56210516e-03 6.86546650e+01 8.57005781e-01 8.85473460e+01
 1.15676017e-01 1.60685649e-02 4.00741758e+01 4.00000000e+00]","[6.561385322828574e-05, 6.62578083534607e-05, 6.653747500120644e-05, 7.111623476593085e-05, 7.126856460689357e-05]",6.815878719115546e-05,66.27727898265374
logcosh_loss,32,500,70,1,2,0.5,"[9.95668633e-03 5.56681231e+01 1.07521300e-01 5.55994343e+01
 8.20071529e-02 1.20340536e-02 3.19643009e+01 4.00000000e+00]","[9.95668633e-03 5.56210909e+01 1.07521300e-01 5.57057539e+01
 8.32720428e-02 1.20340536e-02 3.33328588e+01 4.00000000e+00]","[9.95668633e-03 5.54602851e+01 1.07521300e-01 5.52671136e+01
 8.20071529e-02 1.20340536e-02 3.19111060e+01 4.00000000e+00]","[9.95668633e-03 5.54602851e+01 1.07521300e-01 5.52671136e+01
 8.20071529e-02 1.20340536e-02 3.19111060e+01 4.00000000e+00]","[9.95668633e-03 5.50139461e+01 1.07521300e-01 5.49540934e+01
 8.20071529e-02 1.20340536e-02 3.33328588e+01 4.00000000e+00]","[4.99017178824624e-06, 5.017823079818604e-06, 5.030394462358835e-06, 5.113001890659186e-06, 5.1426936115916395e-06]",5.058816966534901e-06,67.18487690952314
logcosh_loss,32,500,70,1,2,0.5,"[8.85109238e-03 6.39444233e+01 1.76032270e-01 6.29900213e+01
 9.38023043e-02 1.49828183e-02 3.21954972e+01 4.00000000e+00]","[8.85109238e-03 6.43630078e+01 1.81558313e-01 6.31440629e+01
 9.62325342e-02 1.49828183e-02 3.31978636e+01 4.00000000e+00]","[8.85109238e-03 6.43630078e+01 1.85089672e-01 6.31440629e+01
 9.62325342e-02 1.49828183e-02 3.35462632e+01 4.00000000e+00]","[8.85109238e-03 6.39444233e+01 1.76032270e-01 6.33079105e+01
 9.38023043e-02 1.49828183e-02 3.19158224e+01 4.00000000e+00]","[8.85109238e-03 6.40965679e+01 2.03039803e-01 6.30480530e+01
 9.62325342e-02 1.49828183e-02 3.34646634e+01 4.00000000e+00]","[2.9937832736770183e-05, 3.063195566375222e-05, 3.108519986003898e-05, 3.1177329415384805e-05, 3.188320034654108e-05]",3.094310360449746e-05,67.66273981215907
logcosh_loss,32,500,70,1,2,0.5,"[8.83968000e-03 6.43227635e+01 1.22536893e-01 6.43873991e+01
 9.77760884e-02 1.60269728e-02 3.16152255e+01 4.00000000e+00]","[8.83968000e-03 6.49083798e+01 1.78922859e-01 6.30513036e+01
 1.08611991e-01 1.60269728e-02 3.77149483e+01 4.00000000e+00]","[8.83968000e-03 6.43227635e+01 1.48782920e-01 6.35377910e+01
 9.77760884e-02 1.60269728e-02 3.16152255e+01 4.00000000e+00]","[8.83968000e-03 6.49083798e+01 1.47308392e-01 6.34099869e+01
 1.08611991e-01 1.60269728e-02 3.77149483e+01 4.00000000e+00]","[8.83968000e-03 6.49083798e+01 1.78922859e-01 6.30513036e+01
 1.08611991e-01 1.60269728e-02 3.77149483e+01 4.00000000e+00]","[3.9392612922045506e-05, 4.0213972473765424e-05, 4.059871163494222e-05, 4.066371551300774e-05, 4.1266701087092414e-05]",4.0427142726170656e-05,70.36223787645928
logcosh_loss,32,500,70,1,2,0.5,"[8.48819553e-03 6.69248907e+01 2.16715759e-01 6.42087586e+01
 9.75583574e-02 1.59338347e-02 3.17391393e+01 4.00000000e+00]","[8.48819553e-03 6.71101640e+01 2.88144067e-01 6.36672712e+01
 9.80485393e-02 1.59338347e-02 3.19210821e+01 4.00000000e+00]","[8.48819553e-03 6.70042937e+01 3.18896910e-01 6.32728677e+01
 9.80485393e-02 1.59338347e-02 3.19210821e+01 4.00000000e+00]","[8.48819553e-03 6.70478382e+01 2.33071735e-01 6.40266485e+01
 9.75583574e-02 1.59338347e-02 3.14725649e+01 4.00000000e+00]","[8.48819553e-03 6.71101640e+01 2.88144067e-01 6.34274058e+01
 9.75583574e-02 1.59338347e-02 3.15712705e+01 4.00000000e+00]","[5.325424536157376e-05, 5.3354182954886935e-05, 5.336569520778889e-05, 5.3418614093940144e-05, 5.3431806127984065e-05]",5.336490874923477e-05,70.47011027797434
logcosh_loss,32,500,70,1,2,0.5,"[8.87746427e-03 6.36898343e+01 1.67656466e-01 6.25460530e+01
 9.17722120e-02 1.48792067e-02 3.10437777e+01 4.00000000e+00]","[8.87746427e-03 6.36898343e+01 1.67656466e-01 6.25460530e+01
 9.17722120e-02 1.48792067e-02 3.10437777e+01 4.00000000e+00]","[8.86929312e-03 6.32727195e+01 1.67656466e-01 6.21905472e+01
 9.05810127e-02 1.48792067e-02 3.09213115e+01 4.00000000e+00]","[8.86929312e-03 6.31086746e+01 1.50747905e-01 6.23036332e+01
 8.80904071e-02 1.48974091e-02 2.95705948e+01 4.00000000e+00]","[8.86929312e-03 6.37137219e+01 1.67656466e-01 6.25529698e+01
 9.05810127e-02 1.48974091e-02 3.04642445e+01 4.00000000e+00]","[2.811195002343582e-05, 2.826500085915285e-05, 2.8588657477311433e-05, 2.863666075511243e-05, 2.864069670869103e-05]",2.844859316474072e-05,72.31776152126824
logcosh_loss,32,500,70,1,2,0.5,"[8.76971162e-03 6.49083982e+01 3.57585314e-01 5.79375703e+01
 9.43062391e-02 1.54137230e-02 3.09353795e+01 4.00000000e+00]","[8.76971162e-03 6.53371122e+01 2.46371233e-01 6.36342128e+01
 1.11771002e-01 1.52240526e-02 4.22835258e+01 4.00000000e+00]","[8.76971162e-03 6.50911509e+01 3.57949788e-01 6.23077103e+01
 9.23054706e-02 1.52240526e-02 2.94095992e+01 4.00000000e+00]","[8.76971162e-03 6.56324119e+01 1.93641043e-01 6.39690822e+01
 9.89850708e-02 1.54137230e-02 3.31301800e+01 4.00000000e+00]","[8.76971162e-03 6.55840338e+01 3.46596908e-01 5.79375703e+01
 9.23054706e-02 1.52240526e-02 2.91203694e+01 4.00000000e+00]","[3.8221840167446714e-05, 3.8474320160880756e-05, 3.8703813103107954e-05, 3.8744270894604905e-05, 3.884857655020817e-05]",3.85985641752497e-05,72.59576489982729
logcosh_loss,32,500,70,1,2,0.5,"[9.02598711e-03 6.22967928e+01 1.12494405e-01 6.26253331e+01
 9.20742177e-02 1.50506461e-02 3.08836935e+01 4.00000000e+00]","[9.02598711e-03 6.26559249e+01 1.61881380e-01 6.19630076e+01
 9.20742177e-02 1.50506461e-02 3.10430404e+01 4.00000000e+00]","[9.02598711e-03 6.26559249e+01 1.12494405e-01 6.31897733e+01
 9.20742177e-02 1.50506461e-02 3.10430404e+01 4.00000000e+00]","[9.02598711e-03 6.22967928e+01 1.12494405e-01 6.31897733e+01
 9.20742177e-02 1.52276093e-02 3.10430404e+01 4.00000000e+00]","[9.02598711e-03 6.32022393e+01 1.70246971e-01 6.33146059e+01
 9.40589627e-02 1.50506461e-02 3.19828657e+01 4.00000000e+00]","[2.568212959260175e-05, 2.6498118446194014e-05, 2.730353645721069e-05, 2.7697364368056658e-05, 2.9500794964396908e-05]",2.733638876569201e-05,72.79732908657242
logcosh_loss,32,500,70,1,2,0.5,"[8.78115787e-03 6.54104921e+01 1.86496359e-01 6.37979867e+01
 9.39100692e-02 1.48597144e-02 3.10637659e+01 4.00000000e+00]","[8.78115787e-03 6.53117668e+01 1.82699866e-01 6.35589879e+01
 1.01490339e-01 1.60141593e-02 3.38106923e+01 4.00000000e+00]","[8.78115787e-03 6.54104921e+01 1.72647260e-01 6.44900260e+01
 9.39100692e-02 1.48597144e-02 2.96650551e+01 4.00000000e+00]","[8.78115787e-03 6.53117668e+01 1.96187556e-01 6.35589879e+01
 8.19503119e-02 1.60141593e-02 2.03544410e+01 4.00000000e+00]","[8.78115787e-03 6.54104921e+01 1.86496359e-01 6.44900260e+01
 9.39100692e-02 1.48597144e-02 2.96650551e+01 4.00000000e+00]","[3.936240763058417e-05, 4.092200924864357e-05, 4.134665884263232e-05, 4.138498551055191e-05, 4.150066514240756e-05]",4.090334527496391e-05,72.8008574303639
logcosh_loss,32,500,70,1,2,0.5,"[1.02379000e-02 5.41735334e+01 1.04800667e-01 5.40059531e+01
 8.06159345e-02 1.19040481e-02 3.05129314e+01 4.00000000e+00]","[1.02379000e-02 5.40854298e+01 1.06274307e-01 5.38505683e+01
 9.16482878e-02 1.19040481e-02 4.17453950e+01 4.00000000e+00]","[1.02379000e-02 5.41735334e+01 1.06274307e-01 5.40059531e+01
 8.06159345e-02 1.19040481e-02 3.05129314e+01 4.00000000e+00]","[1.02379000e-02 5.40854298e+01 1.04800667e-01 5.40059531e+01
 7.89630007e-02 1.15417800e-02 3.06507978e+01 4.00000000e+00]","[1.02379000e-02 5.40854298e+01 1.04800667e-01 5.40059531e+01
 7.89630007e-02 1.15417800e-02 3.06507978e+01 4.00000000e+00]","[6.3219590425575705e-06, 6.516206559379412e-06, 7.131389574672909e-06, 7.161208535563003e-06, 7.18200497322087e-06]",6.862553737078752e-06,73.47768141010667
logcosh_loss,32,500,70,1,2,0.5,"[8.68612398e-03 6.69085166e+01 6.68460596e-01 8.90185427e+01
 2.93947317e-01 1.64305383e-02 9.64601160e+01 4.00000000e+00]","[8.68612398e-03 6.59850606e+01 5.83537161e-01 8.90185427e+01
 5.99223358e-02 1.64305383e-02 5.00000000e-01 4.00000000e+00]","[8.43083252e-03 6.78209657e+01 7.30303749e-01 7.27997177e+01
 2.88674001e-01 1.61823848e-02 9.78534341e+01 4.00000000e+00]","[8.43083252e-03 6.78209657e+01 7.30303749e-01 9.36829179e+01
 2.88674001e-01 1.61823848e-02 9.78534341e+01 4.00000000e+00]","[8.43083252e-03 6.77936077e+01 6.97665128e-01 8.89675970e+01
 2.89466597e-01 1.64305383e-02 9.64601160e+01 4.00000000e+00]","[5.706730862222518e-05, 5.823186942805635e-05, 6.201675863047926e-05, 6.226969657488008e-05, 6.26328293950597e-05]",6.044369253014011e-05,73.72718600040254
logcosh_loss,32,500,70,1,2,0.5,"[8.46421513e-03 6.71460070e+01 4.94882243e-01 8.57729711e+01
 1.04328939e-01 1.62685315e-02 3.54786551e+01 4.00000000e+00]","[8.46421513e-03 6.72169913e+01 3.36934294e-01 9.19931155e+01
 1.05374181e-01 1.62685315e-02 3.57982206e+01 4.00000000e+00]","[8.46421513e-03 6.71808757e+01 9.66894497e-01 8.27777717e+01
 1.05374181e-01 1.62685315e-02 3.57982206e+01 4.00000000e+00]","[8.46421513e-03 6.72169913e+01 3.36934294e-01 9.19931155e+01
 1.05374181e-01 1.62685315e-02 3.57982206e+01 4.00000000e+00]","[8.46421513e-03 6.71808757e+01 5.00000000e-01 9.19931155e+01
 1.05374181e-01 1.62685315e-02 3.57982206e+01 4.00000000e+00]","[5.9591918031364455e-05, 5.965288531449727e-05, 5.976199938768829e-05, 5.9797373426756304e-05, 5.9866685028620206e-05]",5.973417223778531e-05,73.83811763744309
logcosh_loss,32,500,70,1,2,0.5,"[1.08152440e-02 4.78721397e+01 8.51069837e-02 4.77792277e+01
 7.06255312e-02 1.02811979e-02 3.04681875e+01 4.00000000e+00]","[1.08152440e-02 4.78721397e+01 8.71328218e-02 4.77792277e+01
 7.07215431e-02 1.02811979e-02 3.04681875e+01 4.00000000e+00]","[1.08152440e-02 4.78190160e+01 8.63998948e-02 4.77792277e+01
 6.54401855e-02 1.02811979e-02 2.41960464e+01 4.00000000e+00]","[1.08152440e-02 4.78190160e+01 8.51069837e-02 4.77491176e+01
 7.07215431e-02 1.02811979e-02 3.14553346e+01 4.00000000e+00]","[1.13056774e-02 4.78190160e+01 8.51069837e-02 4.77822598e+01
 6.51070683e-02 1.08773190e-02 1.49838041e+01 4.00000000e+00]","[2.5814019756137807e-05, 2.612644524687927e-05, 2.7288825357327307e-05, 2.743868574695596e-05, 2.778539147707241e-05]",2.689067351687455e-05,74.58764414738647
logcosh_loss,32,500,70,1,2,0.5,"[8.86740994e-03 6.40248718e+01 1.72420382e-01 6.29688318e+01
 9.15358307e-02 1.49235314e-02 3.03086291e+01 4.00000000e+00]","[8.86740994e-03 6.40248718e+01 1.72420382e-01 6.27009369e+01
 9.15358307e-02 1.49235314e-02 3.01702385e+01 4.00000000e+00]","[8.86740994e-03 6.41888822e+01 1.76208241e-01 6.28433868e+01
 9.03127160e-02 1.49700983e-02 2.91017448e+01 4.00000000e+00]","[8.86740994e-03 6.36881569e+01 1.95458505e-01 6.21143699e+01
 9.17927054e-02 1.49235314e-02 3.11677378e+01 4.00000000e+00]","[8.86740994e-03 6.41602497e+01 1.97663371e-01 6.27009369e+01
 9.22713014e-02 1.49235314e-02 3.06227407e+01 4.00000000e+00]","[2.890073924100141e-05, 2.9411343872316317e-05, 2.9637226656766134e-05, 2.9927259871560604e-05, 3.007326754868558e-05]",2.958996743806601e-05,75.68931784803566
logcosh_loss,32,500,70,1,2,0.5,"[8.95662647e-03 6.27375329e+01 1.35509751e-01 6.26599798e+01
 9.10697954e-02 1.52447196e-02 3.02177650e+01 4.00000000e+00]","[8.95662647e-03 6.35378440e+01 1.88557328e-01 6.29531428e+01
 9.17216130e-02 1.47365842e-02 3.05863368e+01 4.00000000e+00]","[8.95662647e-03 6.37369015e+01 1.64206033e-01 6.27224379e+01
 9.17216130e-02 1.53219762e-02 2.97449364e+01 4.00000000e+00]","[8.95662647e-03 6.37369015e+01 1.64206033e-01 6.25444694e+01
 9.22000973e-02 1.53219762e-02 2.98718614e+01 4.00000000e+00]","[8.95662647e-03 6.37369015e+01 1.43434004e-01 6.28542980e+01
 9.22000973e-02 1.53219762e-02 2.98718614e+01 4.00000000e+00]","[2.8258816032854692e-05, 2.861978431834757e-05, 2.922443839680864e-05, 2.9227664007041618e-05, 2.927754113108785e-05]",2.892164877722808e-05,75.84099321201576
logcosh_loss,32,500,70,1,2,0.5,"[8.83204538e-03 6.50279129e+01 2.42415039e-01 9.77504591e+01
 1.49740770e-01 1.49346387e-02 6.21699304e+01 4.00000000e+00]","[8.83204538e-03 6.50279129e+01 6.40851520e-01 8.50561498e+01
 1.49275798e-01 1.49346387e-02 6.20679309e+01 4.00000000e+00]","[8.83204538e-03 6.49831326e+01 8.67185033e-01 8.42607439e+01
 1.49275798e-01 1.49346387e-02 6.20406016e+01 4.00000000e+00]","[8.83204538e-03 6.49979011e+01 8.48890659e-01 8.55445479e+01
 1.49740770e-01 1.49346387e-02 6.20744042e+01 4.00000000e+00]","[8.83204538e-03 6.50033580e+01 5.00000000e-01 9.41548437e+01
 1.49275798e-01 1.49346387e-02 6.20645891e+01 4.00000000e+00]","[4.218634694925488e-05, 4.226296187915464e-05, 4.230952642117036e-05, 4.230969758968642e-05, 4.233945440191681e-05]",4.228159744823662e-05,76.95675993223469
logcosh_loss,32,500,70,1,2,0.5,"[8.56681919e-03 6.63092079e+01 2.85932594e-01 6.32887379e+01
 9.40573770e-02 1.56900411e-02 3.01280985e+01 4.00000000e+00]","[8.56681919e-03 6.58261466e+01 2.43130396e-01 6.27766748e+01
 9.40573770e-02 1.56900411e-02 3.04026458e+01 4.00000000e+00]","[8.56681919e-03 6.60913127e+01 3.28856581e-01 6.22875037e+01
 9.40573770e-02 1.56900411e-02 3.05946770e+01 4.00000000e+00]","[8.56681919e-03 6.57697138e+01 2.78636224e-01 6.31867044e+01
 9.44751863e-02 1.56900411e-02 3.14741427e+01 4.00000000e+00]","[8.56681919e-03 6.65411205e+01 2.67291170e-01 6.31055356e+01
 9.44751863e-02 1.56900411e-02 3.01529032e+01 4.00000000e+00]","[4.72995452178535e-05, 4.760283298636037e-05, 4.767030786920086e-05, 4.7849575937342125e-05, 4.800475652787875e-05]",4.768540370772712e-05,77.05449104528623
logcosh_loss,32,500,70,1,2,0.5,"[9.92267930e-03 5.56655184e+01 1.08353846e-01 5.54925530e+01
 8.03108565e-02 1.26610067e-02 2.96341039e+01 4.00000000e+00]","[9.92267930e-03 5.57453382e+01 1.08974319e-01 5.56112323e+01
 7.90430427e-02 1.21231798e-02 2.89288121e+01 4.00000000e+00]","[9.92267930e-03 5.57453382e+01 1.08974319e-01 5.55941743e+01
 7.90430427e-02 1.21231798e-02 2.89288121e+01 4.00000000e+00]","[9.92267930e-03 5.55513016e+01 1.07860834e-01 5.55941743e+01
 7.80785824e-02 1.21231798e-02 2.82263924e+01 4.00000000e+00]","[9.92267930e-03 5.57453382e+01 1.08974319e-01 5.56112323e+01
 7.90430427e-02 1.21231798e-02 2.89288121e+01 4.00000000e+00]","[4.5170871667466085e-06, 4.629157920738992e-06, 4.656730932899028e-06, 4.666137228256275e-06, 4.667351740416969e-06]",4.627292997811574e-06,77.576768483695
logcosh_loss,32,500,70,1,2,0.5,"[9.03288865e-03 6.28530158e+01 2.07319063e-01 5.77649645e+01
 9.02587451e-02 1.47382353e-02 2.96986783e+01 4.00000000e+00]","[9.03288865e-03 6.30870213e+01 2.25028726e-01 5.77560478e+01
 8.93665089e-02 1.46734061e-02 2.88127052e+01 4.00000000e+00]","[9.03288865e-03 6.30719720e+01 2.22051825e-01 5.78423718e+01
 8.93665089e-02 1.47382353e-02 2.88244636e+01 4.00000000e+00]","[9.03288865e-03 6.29795566e+01 2.13775441e-01 5.77649645e+01
 9.02587451e-02 1.47382353e-02 2.96986783e+01 4.00000000e+00]","[9.03288865e-03 6.30719720e+01 2.22051825e-01 5.78423718e+01
 8.93665089e-02 1.47382353e-02 2.87890283e+01 4.00000000e+00]","[2.3156534000035962e-05, 2.328467123222035e-05, 2.3326820837891307e-05, 2.33635137620974e-05, 2.3450574607401503e-05]",2.3316422887929303e-05,77.83619836031694
logcosh_loss,32,500,70,1,2,0.5,"[8.94038398e-03 6.31949144e+01 1.52770788e-01 6.25313861e+01
 8.91788256e-02 1.48540025e-02 2.96178843e+01 4.00000000e+00]","[8.94038398e-03 6.31144060e+01 1.51469766e-01 6.25313861e+01
 9.02944221e-02 1.48540025e-02 3.02933575e+01 4.00000000e+00]","[8.94038398e-03 6.31966346e+01 1.62651149e-01 6.23790944e+01
 8.91788256e-02 1.48540025e-02 2.94369770e+01 4.00000000e+00]","[8.94038398e-03 6.35875329e+01 1.51469766e-01 6.28864897e+01
 9.02944221e-02 1.48540025e-02 2.94461372e+01 4.00000000e+00]","[8.94038398e-03 6.31966346e+01 1.64501498e-01 6.25859814e+01
 9.02944221e-02 1.48540025e-02 3.04818953e+01 4.00000000e+00]","[2.5438267411769844e-05, 2.5552827082198687e-05, 2.5710552689523396e-05, 2.6188181501360674e-05, 2.630908460780621e-05]",2.583978265853176e-05,78.68644975423405
logcosh_loss,32,500,70,1,2,0.5,"[8.96339966e-03 6.25732317e+01 1.44534428e-01 6.21513125e+01
 8.75674509e-02 1.43557696e-02 2.95287607e+01 4.00000000e+00]","[8.96339966e-03 6.25166961e+01 1.44534428e-01 6.21513125e+01
 8.75674509e-02 1.43557696e-02 2.96628088e+01 4.00000000e+00]","[8.96339966e-03 6.24734158e+01 1.44534428e-01 6.21513125e+01
 8.75674509e-02 1.43557696e-02 2.97971061e+01 4.00000000e+00]","[8.96339966e-03 6.25166961e+01 1.44534428e-01 6.21513125e+01
 8.75674509e-02 1.43557696e-02 2.95707063e+01 4.00000000e+00]","[8.96339966e-03 6.23728612e+01 1.47511375e-01 6.18186060e+01
 8.89094839e-02 1.43557696e-02 3.11516705e+01 4.00000000e+00]","[2.334030704399951e-05, 2.3351544688271928e-05, 2.3391463743123187e-05, 2.3407610121899398e-05, 2.3440027714086193e-05]",2.3386190662276046e-05,78.9694003077861
logcosh_loss,32,500,70,1,2,0.5,"[9.68587815e-03 5.71827023e+01 1.03961025e-01 5.72226363e+01
 8.26212167e-02 1.32073275e-02 2.91502070e+01 4.00000000e+00]","[9.68587815e-03 5.71827023e+01 1.03961025e-01 5.72226363e+01
 8.26212167e-02 1.32073275e-02 2.89909922e+01 4.00000000e+00]","[9.68587815e-03 5.71358600e+01 1.03980113e-01 5.72317595e+01
 8.53384768e-02 1.32073275e-02 3.22711238e+01 4.00000000e+00]","[9.68587815e-03 5.73124307e+01 1.03980113e-01 5.73184017e+01
 8.53384768e-02 1.32073275e-02 3.10667671e+01 4.00000000e+00]","[9.68587815e-03 5.75030552e+01 1.05338054e-01 5.74980665e+01
 8.70879699e-02 1.32073275e-02 3.30056116e+01 4.00000000e+00]","[4.910471245735875e-06, 5.104832589652271e-06, 5.207477008105725e-06, 5.3242868943032066e-06, 5.333963082101935e-06]",5.176206163979803e-06,80.00459346908299
logcosh_loss,32,500,70,1,2,0.5,"[8.71339591e-03 6.54552194e+01 1.78938784e-01 6.37912234e+01
 9.29853060e-02 1.57457070e-02 2.90593398e+01 4.00000000e+00]","[8.71339591e-03 6.50631888e+01 1.98727307e-01 6.28874017e+01
 9.35615019e-02 1.57457070e-02 3.03615826e+01 4.00000000e+00]","[8.71339591e-03 6.52891432e+01 1.63022621e-01 6.39557448e+01
 9.35615019e-02 1.57457070e-02 3.00266240e+01 4.00000000e+00]","[8.71339591e-03 6.54504137e+01 1.96672149e-01 6.36058841e+01
 9.29853060e-02 1.57457070e-02 2.94487088e+01 4.00000000e+00]","[8.71339591e-03 6.54552194e+01 1.82977673e-01 6.37912234e+01
 9.29853060e-02 1.57457070e-02 2.90593398e+01 4.00000000e+00]","[3.973476509765497e-05, 3.979091007018884e-05, 3.982147631362441e-05, 3.99302024952375e-05, 3.9950156659896503e-05]",3.9845502127320445e-05,81.98602305964411
logcosh_loss,32,500,70,1,2,0.5,"[9.47227810e-03 5.88298012e+01 1.22924055e-01 5.89737675e+01
 8.15736524e-02 1.29584100e-02 2.87819882e+01 4.00000000e+00]","[9.47227810e-03 5.88298012e+01 1.24295959e-01 5.89737675e+01
 8.15736524e-02 1.29584100e-02 2.87819882e+01 4.00000000e+00]","[9.47227810e-03 5.88298012e+01 1.24295959e-01 5.89737675e+01
 8.15736524e-02 1.29584100e-02 2.87819882e+01 4.00000000e+00]","[9.47227810e-03 5.88500796e+01 1.22924055e-01 5.89737675e+01
 8.15736524e-02 1.29584100e-02 2.82587062e+01 4.00000000e+00]","[9.47227810e-03 5.87340343e+01 1.22924055e-01 5.88886298e+01
 8.15736524e-02 1.29584100e-02 2.85485066e+01 4.00000000e+00]","[9.028869290881983e-06, 9.105409819386194e-06, 9.149846215738705e-06, 9.266099632900936e-06, 9.279610022668808e-06]",9.165966996315323e-06,82.00651274534698
logcosh_loss,32,500,70,1,2,0.5,"[8.92880434e-03 6.32181762e+01 1.45053561e-01 6.26890254e+01
 8.81161151e-02 1.47163810e-02 2.89098135e+01 4.00000000e+00]","[8.92880434e-03 6.28388505e+01 1.35319140e-01 6.27073429e+01
 8.81161151e-02 1.48359615e-02 2.90088001e+01 4.00000000e+00]","[8.92880434e-03 6.32181762e+01 1.45053561e-01 6.26890254e+01
 8.81161151e-02 1.48359615e-02 2.89098135e+01 4.00000000e+00]","[8.92880434e-03 6.33328962e+01 1.63655420e-01 6.23476501e+01
 8.94713262e-02 1.48359615e-02 2.93016338e+01 4.00000000e+00]","[8.92880434e-03 6.33245581e+01 1.43764756e-01 6.27597634e+01
 8.81161151e-02 1.48359615e-02 2.79153732e+01 4.00000000e+00]","[2.5623929301264022e-05, 2.5807115680123912e-05, 2.6129063540881043e-05, 2.6155108062662435e-05, 2.6269972216360513e-05]",2.5997037760258382e-05,82.1609154222855
